method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR + PathologyLoss,BraTS2021_00016,28.287922,0.9838573932647705,0.091334164,0.9216867469879518,0.956221198156682,0.7848101265822784
SwinIR + PathologyLoss,BraTS2021_00016,28.413294,0.9832059741020203,0.0913066,0.924907063197026,0.9657458563535911,0.829736211031175
SwinIR + PathologyLoss,BraTS2021_00016,28.099,0.9831106662750244,0.09207332,0.9263157894736842,0.9607843137254902,0.8379629629629629
SwinIR + PathologyLoss,BraTS2021_00016,28.798635,0.9837788343429565,0.089034915,0.9112519809825673,0.9600912200684151,0.8379629629629629
SwinIR + PathologyLoss,BraTS2021_00016,28.34689,0.9848209023475647,0.08945257,0.8751047778709137,0.9508982035928144,0.7990867579908676
SwinIR + PathologyLoss,BraTS2021_00016,28.659214,0.9855075478553772,0.08668524,0.9011925042589438,0.9447236180904522,0.7863636363636364
SwinIR + PathologyLoss,BraTS2021_00016,29.222992,0.9864218831062317,0.08382539,0.9044368600682594,0.9352331606217616,0.8106904231625836
SwinIR + PathologyLoss,BraTS2021_00016,29.617405,0.9870944619178772,0.08093806,0.8770949720670391,0.9175108538350217,0.8036117381489842
SwinIR + PathologyLoss,BraTS2021_00016,29.836798,0.9878714084625244,0.07918229,0.9054441260744985,0.9360374414976599,0.8689655172413793
SwinIR + PathologyLoss,BraTS2021_00016,29.483025,0.9891173839569092,0.077908695,0.9131707317073171,0.9094138543516874,0.8235294117647058
SwinIR + PathologyLoss,BraTS2021_00016,30.171822,0.9899963736534119,0.07326857,0.9488372093023256,0.9212598425196851,0.8652849740932642
SwinIR + PathologyLoss,BraTS2021_00016,30.54096,0.9901866316795349,0.072681494,0.9079497907949791,0.8593350383631714,0.780952380952381
SwinIR + PathologyLoss,BraTS2021_00016,30.024754,0.9905617237091064,0.072237626,0.8683651804670913,0.7351778656126482,0.672566371681416
SwinIR + PathologyLoss,BraTS2021_00016,30.251352,0.9907578825950623,0.07172953,0.5760233918128655,0.20967741935483872,0.20967741935483872
SwinIR + PathologyLoss,BraTS2021_00016,30.391296,0.9903597831726074,0.07199962,0.4322469982847341,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00016,30.825396,0.9900783896446228,0.071557425,0.16563146997929606,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00016,30.116108,0.9897629022598267,0.07261911,0.9294797687861271,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,30.353176,0.9898822903633118,0.07206633,0.6909090909090909,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,30.499887,0.9895393252372742,0.07224767,0.128,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,30.100113,0.989109218120575,0.07415212,0.7167381974248928,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,30.240948,0.9882398843765259,0.075224325,0.4383561643835616,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,30.360252,0.9881502985954285,0.076633476,0.09523809523809523,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,29.707811,0.9859904646873474,0.0807824,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00016,29.681862,0.985224723815918,0.08336306,0.0,nan,nan
SwinIR + PathologyLoss,BraTS2021_00022,30.085028,0.9753109216690063,0.12088949,0.125,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00022,29.854115,0.9745831489562988,0.12120872,0.0,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00022,29.202902,0.9656311273574829,0.13210844,0.0,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00022,28.701778,0.9577465653419495,0.13663948,0.010810810810810811,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00022,29.01876,0.9569743275642395,0.12934549,0.13529411764705881,0.06756756756756757,0.06756756756756757
SwinIR + PathologyLoss,BraTS2021_00022,29.099941,0.9559672474861145,0.12627426,0.32935560859188545,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00022,29.04828,0.9526586532592773,0.12639938,0.8252947481243301,0.6747967479674797,0.6611570247933884
SwinIR + PathologyLoss,BraTS2021_00022,29.430489,0.9549232125282288,0.1235052,0.5289747399702823,0.3507853403141361,0.3732590529247911
SwinIR + PathologyLoss,BraTS2021_00022,29.39831,0.9585133194923401,0.11876707,0.7032710280373832,0.5522388059701493,0.5884861407249466
SwinIR + PathologyLoss,BraTS2021_00022,29.657766,0.9594244360923767,0.11498343,0.8062442607897153,0.7880085653104925,0.655786350148368
SwinIR + PathologyLoss,BraTS2021_00022,29.637905,0.9610794186592102,0.11302069,0.8275276125743416,0.8277777777777777,0.7197875166002656
SwinIR + PathologyLoss,BraTS2021_00022,29.82228,0.9591142535209656,0.11332648,0.8507462686567164,0.8504753673293,0.7354838709677419
SwinIR + PathologyLoss,BraTS2021_00022,29.944828,0.961303174495697,0.11131639,0.8753799392097265,0.873581847649919,0.7755102040816326
SwinIR + PathologyLoss,BraTS2021_00022,30.166342,0.9628344178199768,0.109041326,0.8629943502824858,0.8651942117288652,0.7313997477931904
SwinIR + PathologyLoss,BraTS2021_00022,29.881851,0.9640592336654663,0.10620315,0.8652384243261921,0.875629043853343,0.7288135593220338
SwinIR + PathologyLoss,BraTS2021_00022,30.068554,0.9644116163253784,0.10586945,0.8846880907372401,0.8794788273615635,0.7647690655209453
SwinIR + PathologyLoss,BraTS2021_00022,30.23119,0.9640964269638062,0.10536595,0.9052757793764988,0.8645569620253165,0.7617065556711758
SwinIR + PathologyLoss,BraTS2021_00022,29.918644,0.9654450416564941,0.103093036,0.9244543928371572,0.9057498518079431,0.8301158301158301
SwinIR + PathologyLoss,BraTS2021_00022,29.999405,0.9632382988929749,0.10476279,0.9021799888205702,0.8800945067926758,0.7992007992007992
SwinIR + PathologyLoss,BraTS2021_00022,29.674484,0.9628276824951172,0.10595813,0.9096509240246407,0.9165786694825766,0.794092093831451
